"education","male","white","experience","region","north","northeast","south","centerwest","log_wage_homo","wage_homo","log_wage_hetero","wage_hetero"
10,0,0,14,"Northeast",0,1,0,0,8.46001593498718,4722.13324416749,8.59761705335603,5418.73164578835
13,1,0,9,"Southeast",0,0,0,0,8.75967605473915,6372.04704916881,8.74837313470541,6300.42981531375
9,1,1,5,"Southeast",0,0,0,0,8.26192990522592,3873.56250002312,8.61457813425602,5511.42304265064
10,0,1,25,"Southeast",0,0,0,0,8.9104520995078,7409.00995096895,8.78612659515946,6542.83996207289
14,0,0,16,"South",0,0,1,0,9.05347767317918,8548.21418769812,10.0186774970406,22441.7310301078
10,1,1,4,"Northeast",0,1,0,0,8.19796260890652,3633.53981919903,8.1420357865441,3435.90552311857
7,1,0,0,"Northeast",0,1,0,0,7.43953118590395,1701.95213493668,8.04820128539899,3128.16323497835
11,1,1,20,"Southeast",0,0,0,0,8.91130726472336,7415.34858846562,9.33754595627255,11356.5046568597
6,1,0,18,"Northeast",0,1,0,0,7.96419678420696,2876.11810641771,7.64023676126961,2080.2362776534
4,0,0,26,"Northeast",0,1,0,0,7.64756729528139,2095.54154981046,7.68905447951631,2184.30827730593
9,0,0,26,"Southeast",0,0,0,0,8.89020674675962,7260.52011734015,9.0418603154552,8449.48114455893
6,1,1,38,"Northeast",0,1,0,0,8.61117228548671,5492.68389872307,7.56067368048303,1921.13931158071
12,1,1,2,"Northeast",0,1,0,0,9.03682763166458,8407.06440231635,8.92704558407829,7532.97692082614
9,0,1,3,"South",0,0,1,0,8.24220816714812,3797.91749229304,9.35271988376238,11530.1414797246
7,0,1,0,"North",1,0,0,0,8.06891975933859,3193.65005439227,8.75913050705718,6368.57174173085
15,0,0,9,"CenterWest",0,0,0,1,9.13927435277062,9314.00399783326,9.16219776606806,9529.97874259451
9,0,1,23,"Southeast",0,0,0,0,8.78838210894269,6557.61408314227,9.44667985724572,12666.0423066556
14,1,1,19,"Northeast",0,1,0,0,9.52101953063136,13643.5141061466,8.16637541711644,3520.56024738563
9,0,0,25,"North",1,0,0,0,8.21559997148486,3698.1943702787,9.53737275738365,13868.4639003847
8,1,1,1,"Southeast",0,0,0,0,7.98739517754535,2943.61935862818,8.30728664746693,4053.30001756257
11,1,0,15,"Northeast",0,1,0,0,8.30041217833097,4025.53128868642,9.20303572904017,9927.21971126699
13,1,0,20,"Northeast",0,1,0,0,8.97601055925464,7911.00857737384,9.6153659232283,14993.4080960238
18,1,1,17,"Northeast",0,1,0,0,10.1751085307458,26241.7919301096,10.7259224493354,45520.7001273473
6,1,0,27,"Northeast",0,1,0,0,8.59977816266584,5430.45478012019,8.75704350406893,6355.29437324804
9,1,0,7,"Southeast",0,0,0,0,8.45667924837252,4706.40322304866,6.77539240642451,876.023052670909
13,1,1,21,"CenterWest",0,0,0,1,9.7183276138088,16619.4273744022,10.0773721653243,23798.3651309753
11,1,0,17,"CenterWest",0,0,0,1,8.57414796657013,5293.03966966,9.29548547525275,10888.7505457404
9,0,1,19,"Northeast",0,1,0,0,8.42659174354882,4566.90834289133,8.44206869629298,4638.13996989069
5,0,0,0,"Southeast",0,0,0,0,7.08312598702646,1191.68790303092,7.05379981450729,1157.24772553836
9,1,1,23,"Southeast",0,0,0,0,9.10939619649265,9039.83495918865,8.93947736344933,7627.20975518567
9,1,0,22,"Southeast",0,0,0,0,9.11428954970902,9084.1784704099,8.21075821240101,3680.33188192052
9,1,1,16,"CenterWest",0,0,0,1,8.67196844168198,5836.97779888539,8.74297361786871,6266.50221719547
15,0,0,12,"Southeast",0,0,0,0,8.85957976969276,7041.52306133511,9.24342579621117,10336.3883327661
8,1,1,31,"South",0,0,1,0,8.7880908437857,6555.70435677871,8.65962044959189,5765.3460077466
4,1,0,13,"Northeast",0,1,0,0,7.96124635690459,2867.64483506393,7.34677298616919,1551.18275422772
11,0,1,19,"Southeast",0,0,0,0,8.87202993189691,7129.73917859414,9.2398102559418,10299.084182475
9,1,1,9,"North",1,0,0,0,8.37136679812237,4321.53869890188,8.64612365879286,5688.05510168497
9,1,0,13,"South",0,0,1,0,8.69135464502017,5951.23860045961,8.26513974326896,3886.01598443938
12,0,1,0,"Northeast",0,1,0,0,8.51137053311994,4970.97130262541,8.56220509432933,5230.20155380762
4,0,0,5,"Southeast",0,0,0,0,7.52333164774826,1850.72299113824,7.34043321158312,1541.37971259546
8,1,1,27,"Southeast",0,0,0,0,9.13814434477363,9303.48504320241,8.08281649057314,3238.34116178599
9,0,0,12,"Northeast",0,1,0,0,7.98259934957048,2929.53606408259,8.17610328418391,3554.97490870861
12,1,0,2,"Southeast",0,0,0,0,9.25461075484121,10452.6493841261,7.97150206955109,2897.20590226854
9,0,0,0,"South",0,0,1,0,8.61915573168162,5536.70995106957,8.1255021338073,3379.56449927495
6,0,0,19,"Southeast",0,0,0,0,8.92373941740625,7508.11276875337,8.70714324571751,6045.94601174711
11,1,0,5,"Southeast",0,0,0,0,8.90282412317691,7352.70920181145,8.79858993832638,6624.89590531952
10,0,0,41,"South",0,0,1,0,8.62255373736133,5555.55572381813,8.96335919072822,7811.55393762711
10,0,1,27,"Southeast",0,0,0,0,8.77694953401767,6483.07059275137,8.18286238380333,3579.08472680339
14,0,1,26,"North",1,0,0,0,8.53438225155143,5086.68821068411,9.96601242371318,21290.4186895452
8,1,1,16,"Southeast",0,0,0,0,8.8740405003619,7144.08842759023,9.36862554381714,11715.0022595337
5,0,1,4,"Northeast",0,1,0,0,7.70738690967563,2224.72125850394,8.45910914851486,4717.85321844919
5,1,0,18,"Southeast",0,0,0,0,8.48115816697967,4823.03254046006,8.394688785683,4423.5100358693
6,1,1,21,"Northeast",0,1,0,0,8.60203046812856,5442.69960745587,8.61081975165725,5490.74788310976
5,1,0,14,"Southeast",0,0,0,0,7.62884142780946,2056.66584313253,7.19491918348253,1332.64262169925
9,1,0,7,"North",1,0,0,0,8.37823120997097,4351.30556949555,7.6551607860187,2111.51459398823
16,1,0,31,"Southeast",0,0,0,0,9.86477875138467,19240.6162125217,8.77065263211231,6442.3755938576
9,1,1,19,"Northeast",0,1,0,0,8.73685500160404,6228.27695691104,8.13541052853972,3413.21700418593
12,0,0,11,"Southeast",0,0,0,0,8.83371033241534,6861.69882654647,7.67306215034476,2149.65394068304
6,1,1,16,"South",0,0,1,0,8.27019864833106,3905.72478080616,8.68717077054427,5926.39138024985
9,1,1,22,"Southeast",0,0,0,0,8.6557895243055,5743.30165004461,8.8019253484034,6647.02954173867
11,1,1,26,"Southeast",0,0,0,0,9.56332163727888,14233.0447800525,8.75149993357312,6320.16082349777
8,1,0,0,"Southeast",0,0,0,0,8.29483183307451,4003.12999586073,7.89845084387341,2693.10705173715
12,0,1,1,"Southeast",0,0,0,0,8.42972353428583,4581.23336391199,8.79477362446851,6599.66140528201
12,1,1,20,"Southeast",0,0,0,0,9.60501581403808,14839.0250042103,9.29882425124172,10925.1664029786
7,1,0,21,"South",0,0,1,0,8.25562745901809,3849.22634992676,8.62268952879525,5556.31017191876
7,0,0,6,"Southeast",0,0,0,0,8.12265543158005,3369.95756601452,7.66475838827249,2131.87763307955
18,0,1,19,"South",0,0,1,0,9.51200537190774,13521.0819449311,10.5074893680596,36588.5038671834
9,1,1,0,"Northeast",0,1,0,0,8.43480372751869,4604.56613194894,8.08236805905264,3236.88931308662
10,0,0,10,"South",0,0,1,0,8.42063137820557,4539.76886163662,8.7083100900845,6053.00480725103
9,0,1,25,"Southeast",0,0,0,0,8.58181084870569,5333.75540951057,9.14252098673368,9344.29230045583
8,1,0,16,"Southeast",0,0,0,0,8.79523943189055,6602.7362926446,9.02293444061983,8291.07107493208
6,0,1,23,"CenterWest",0,0,0,1,8.45224798539785,4685.59405220752,8.22021208011942,3715.29023816145
6,0,0,5,"Southeast",0,0,0,0,7.58643250597801,1971.26846616661,7.70920535443628,2228.77047173985
13,0,0,16,"South",0,0,1,0,9.27379572971318,10655.1191787643,8.75561389102711,6346.21525288821
6,0,1,0,"Southeast",0,0,0,0,7.83806429589127,2535.29250483454,7.79302622514114,2423.64097874563
12,1,0,15,"North",1,0,0,0,8.74979433595144,6309.39035987815,9.92973630363711,20531.92567341
14,1,1,5,"Northeast",0,1,0,0,9.09479846510653,8908.83237327085,8.59764169206264,5418.86515797238
14,1,0,0,"CenterWest",0,0,0,1,8.79846281483973,6624.05377898146,8.90074668383554,7337.45024971143
9,0,0,6,"CenterWest",0,0,0,1,7.90345212350195,2706.60977046349,8.34379078605792,4203.99602327465
8,1,1,35,"Northeast",0,1,0,0,7.86970059132919,2616.78198366884,9.56485423457448,14254.8750302088
6,0,0,10,"Northeast",0,1,0,0,8.0017053337662,2986.0458523739,7.06981736252471,1175.93324515649
9,1,1,10,"Northeast",0,1,0,0,8.52127630202675,5020.45728931848,8.81652960129135,6744.81675870994
9,1,0,10,"Southeast",0,0,0,0,8.42180591392581,4545.10411493567,7.67833404390504,2161.01661253127
10,1,0,8,"Southeast",0,0,0,0,8.97269081088412,7884.78956388298,7.15181693964027,1276.42303314728
7,0,0,7,"Northeast",0,1,0,0,8.37784297370253,4349.61656274647,6.63454385808448,760.931893717339
12,1,0,15,"Northeast",0,1,0,0,8.16006002487062,3498.39658826373,8.21771056589343,3706.00800144098
12,1,0,13,"South",0,0,1,0,9.44699901464529,12670.0854129403,9.42535500215984,12398.8003650601
13,0,0,22,"Northeast",0,1,0,0,8.16325877370493,3509.60499715779,9.15843928931697,9494.22776574501
17,0,0,22,"Southeast",0,0,0,0,9.29181306112872,10848.8358808921,10.2648130020857,28704.6095998424
10,0,0,19,"South",0,0,1,0,8.77892245555159,6495.87380804638,8.52553371007145,5041.87698841613
7,0,0,14,"Northeast",0,1,0,0,8.16247915890341,3506.86992344503,8.33538050348195,4168.78749314744
9,1,1,17,"Southeast",0,0,0,0,9.34979833621553,11496.5047826999,10.3445552048029,31087.3171031757
4,0,0,26,"Northeast",0,1,0,0,7.30548765084079,1488.44562666113,7.46368991946861,1743.56983441933
10,0,0,14,"South",0,0,1,0,8.10520147459095,3311.64881111268,8.4922944163263,4877.04321341688
8,1,1,15,"Northeast",0,1,0,0,8.59245929571305,5390.85509327663,8.63218683777498,5609.3315480661
11,0,1,0,"South",0,0,1,0,8.1444295697746,3444.14018821081,8.83091134474885,6842.51986951309
9,0,0,4,"Southeast",0,0,0,0,8.49151555710031,4873.24616219072,9.18715159288662,9770.7801446385
5,1,0,19,"South",0,0,1,0,7.49524108206463,1799.45853018256,8.22062680087044,3716.831365666
10,1,1,0,"North",1,0,0,0,8.89260160187554,7277.92884846143,9.40083619887921,12098.4932480838
5,1,1,14,"Northeast",0,1,0,0,8.15275643273911,3472.93880626187,8.29820095078576,4016.63975723932
13,0,1,11,"Northeast",0,1,0,0,9.01947130122517,8262.40760151811,9.32292792187436,11191.7023586389
4,0,1,23,"Southeast",0,0,0,0,8.54269793158644,5129.1638444042,7.06056282371011,1165.10072758678
9,1,1,19,"Southeast",0,0,0,0,8.9465691827487,7681.49280380506,8.58989674990804,5377.05846496774
11,1,0,10,"South",0,0,1,0,8.56623394923821,5251.31578153221,8.85121060650707,6982.83732355986
4,1,0,24,"Northeast",0,1,0,0,7.62754260078135,2053.9963239448,7.71600474582186,2243.97639140248
14,0,0,18,"Southeast",0,0,0,0,8.90556216651614,7372.86882463271,7.79550993997293,2429.66809351028
6,1,1,16,"Northeast",0,1,0,0,8.35259953927292,4241.19156944124,8.07301408626064,3206.75270675687
8,1,1,27,"Southeast",0,0,0,0,8.95492842355915,7745.9733807963,9.99475978598305,21911.3442940905
10,1,0,18,"Southeast",0,0,0,0,9.06659753660927,8661.10452398844,8.44975374348902,4673.92161015326
8,0,0,26,"Northeast",0,1,0,0,8.06358922281006,3176.67147878001,8.03693620005476,3093.12195125855
6,0,1,13,"CenterWest",0,0,0,1,8.55627152754305,5199.25969216504,8.99810265867301,8087.72418750612
11,0,0,21,"South",0,0,1,0,8.88508958711651,7223.46177440154,7.54811487311968,1897.16296534084
8,1,1,24,"Southeast",0,0,0,0,9.11737646659486,9112.26390071639,8.08308021772025,3239.19531288843
11,0,1,8,"CenterWest",0,0,0,1,8.66097054943637,5773.13505730919,8.18456729484655,3585.19195253768
8,1,0,12,"North",1,0,0,0,8.19262896278486,3614.21139494289,7.62698861010572,2052.85874426691
6,0,0,0,"Southeast",0,0,0,0,7.95760131860001,2857.21118687189,6.87785022968363,970.537682407409
9,1,1,14,"Southeast",0,0,0,0,9.44831766758678,12686.8038788436,8.3869797833771,4389.540291453
12,0,0,8,"Northeast",0,1,0,0,8.34269274512031,4199.38239697839,7.42566779781897,1678.5201108985
10,0,0,12,"Southeast",0,0,0,0,8.01794683208108,3034.93969086221,8.45148042474998,4681.9989545054
9,1,1,9,"Southeast",0,0,0,0,9.26863249097127,10600.2460380892,8.93081553811137,7561.42949630211
4,1,1,11,"Southeast",0,0,0,0,7.52442659484061,1852.75054472552,7.67510369924778,2154.04704717253
15,0,0,10,"Southeast",0,0,0,0,9.28372883885206,10761.4850377355,10.0062371533345,22164.2775692064
9,0,0,9,"Northeast",0,1,0,0,7.69358807424082,2194.23352731931,7.91595474232469,2740.66190759898
6,1,0,11,"Southeast",0,0,0,0,8.03682500389121,3092.77802708607,7.21825017423012,1364.10003373561
9,1,1,29,"Southeast",0,0,0,0,8.87787203941782,7171.51378853834,9.91614148694662,20254.6866841038
10,0,1,6,"Northeast",0,1,0,0,7.93462249873655,2792.30444191026,8.0559535298495,3152.50776149741
4,0,1,24,"Southeast",0,0,0,0,8.36014234740015,4273.30301667754,7.46963935997381,1753.97401826355
12,1,1,7,"Southeast",0,0,0,0,9.26810763490771,10594.6838944709,8.87087304127064,7121.49561953819
10,0,0,18,"Southeast",0,0,0,0,7.89895732303414,2694.47139981425,8.0496230091004,3132.61378176566
14,1,0,6,"Southeast",0,0,0,0,9.21770642188561,10073.9324598995,9.47906641727973,13082.9667792811
13,0,0,4,"South",0,0,1,0,9.16399039897397,9547.0778176844,8.10913015511518,3324.68481167372
8,0,1,19,"South",0,0,1,0,8.43455284552548,4603.41107411756,8.52359213142773,5032.09728483519
8,0,1,13,"Southeast",0,0,0,0,8.56158184742107,5226.9428624498,6.88431138288698,976.828777040274
6,1,0,0,"CenterWest",0,0,0,1,8.12387325665222,3374.06408483382,7.32469510029703,1517.31120039465
8,1,0,22,"Southeast",0,0,0,0,8.76435566249893,6401.93560881014,9.15628234208623,9473.7712871611
13,1,0,9,"CenterWest",0,0,0,1,8.43416025023718,4601.60415133762,8.77585635622526,6475.98731629842
16,1,1,16,"Southeast",0,0,0,0,9.90358427310419,20001.934504913,9.34307885037749,11419.5131434308
13,1,0,19,"Southeast",0,0,0,0,9.24437203796141,10346.1736838771,9.31334623150851,11084.9790433628
4,0,0,3,"Southeast",0,0,0,0,7.01112441612579,1108.90066996057,6.88863096210198,981.057392667209
12,1,1,8,"North",1,0,0,0,8.55668060239909,5201.38701366234,8.55351539777883,5184.94958708743
13,1,1,31,"Southeast",0,0,0,0,9.38158710363603,11867.8352997129,9.39691061944037,12051.0927498298
12,0,0,21,"CenterWest",0,0,0,1,9.77247273994854,17544.0956124433,8.79599791990796,6607.74628877548
7,0,1,1,"North",1,0,0,0,7.87256905687317,2624.29890849084,8.08251822541263,3237.37542147011
13,1,0,12,"Southeast",0,0,0,0,9.27369279072877,10654.0224080686,8.94305479222423,7654.54441959118
12,1,0,4,"Southeast",0,0,0,0,8.56061571199904,5221.89536647639,9.34483999764017,11439.6423077531
12,0,1,25,"Northeast",0,1,0,0,9.38235784363044,11876.9858409165,8.06270533064511,3173.86488429547
8,1,1,15,"Northeast",0,1,0,0,8.81657801876677,6745.14333361544,8.29013187592347,3984.35960098847
12,1,1,12,"Southeast",0,0,0,0,9.35142927948966,11515.2702283804,8.99755051071293,8083.25979970901
10,1,0,25,"South",0,0,1,0,8.65154463482324,5718.97364066318,8.6721504475377,5838.0402597086
9,0,0,26,"Southeast",0,0,0,0,8.37006448181119,4315.91435169936,8.8896471563825,7256.4583367223
15,1,1,0,"Northeast",0,1,0,0,8.7817777456656,6514.44791692802,9.29806485137736,10916.8729825038
12,1,0,22,"South",0,0,1,0,8.98735402342984,8001.25772099899,8.97000534790175,7863.64365936549
4,0,0,11,"Southeast",0,0,0,0,7.31456257673723,1502.01463617986,8.07528528726629,3214.04416377726
8,1,0,22,"Southeast",0,0,0,0,8.58127521376689,5330.89922876161,7.53747108456065,1877.07704862879
4,0,1,7,"CenterWest",0,0,0,1,7.63013715973824,2059.33245796822,8.12261091308624,3369.80754391889
12,0,0,21,"CenterWest",0,0,0,1,8.69774301741611,5989.37902676648,8.82252045361656,6785.34523872641
8,0,1,6,"Southeast",0,0,0,0,8.39933796209746,4444.12359530447,7.75794878223847,2340.09962501562
13,1,1,18,"Southeast",0,0,0,0,8.37667446581932,4344.53696985406,8.78377311962145,6527.45965396158
11,1,0,3,"Southeast",0,0,0,0,7.99701768388976,2972.08107147659,8.79110925689818,6575.52207475434
10,1,0,16,"Southeast",0,0,0,0,8.80469011954342,6665.43248542368,8.55384703053075,5186.66937134018
9,0,0,36,"Southeast",0,0,0,0,8.93486051010889,7592.07720965937,8.48832739952307,4857.7342259006
8,1,0,27,"North",1,0,0,0,8.75694526532107,6354.67006775255,9.64684655073225,15472.9180280165
10,1,0,24,"Southeast",0,0,0,0,8.58172703127251,5333.30836655815,8.1802515809306,3569.7526295509
6,1,1,5,"Northeast",0,1,0,0,7.95390876069365,2846.68022417426,7.84273892377644,2547.17179787962
12,0,0,28,"North",1,0,0,0,8.70168688153658,6013.04696470194,8.9711932152519,7872.99017503304
8,1,0,24,"North",1,0,0,0,8.49732255178364,4901.62740184496,8.23473441403603,3769.63860097257
7,1,1,10,"Southeast",0,0,0,0,8.06321455865649,3175.48151678124,9.34355760287351,11424.9815727592
8,1,1,12,"CenterWest",0,0,0,1,8.90608094338809,7376.69469075844,9.02644412455127,8320.22123786508
16,0,0,9,"Northeast",0,1,0,0,8.61125112311178,5493.11694594687,8.27806567385772,3936.57239775523
4,0,0,23,"Northeast",0,1,0,0,7.63781422139409,2075.20292153484,7.15080484271615,1275.13182284677
8,1,0,6,"North",1,0,0,0,8.45389078768396,4693.29788303111,8.45220196344504,4685.37841698117
10,0,0,12,"South",0,0,1,0,8.75465980649571,6340.16331457194,9.10117543295335,8965.8252385648
8,1,1,4,"South",0,0,1,0,8.33108731321653,4150.92845881017,9.53948766173759,13897.825412521
8,0,0,22,"Southeast",0,0,0,0,7.58468168113309,1967.82013994853,8.2146320647692,3694.61659486765
11,0,0,0,"Northeast",0,1,0,0,8.13215884902327,3402.13634151351,7.80230064289516,2446.22339518192
10,1,0,3,"South",0,0,1,0,8.30295601744904,4035.78462854386,8.47203967726669,4779.25366978468
7,0,1,0,"North",1,0,0,0,7.8014328970292,2444.10161565939,7.60042615988464,1999.04762751047
11,0,1,9,"Northeast",0,1,0,0,8.70790586632908,6050.55853337056,8.26693568223299,3893.00130268576
10,0,0,18,"Southeast",0,0,0,0,8.7697617039618,6436.63845615313,8.52534389320097,5040.92004592962
12,0,1,1,"South",0,0,1,0,8.71659097644548,6103.33716284073,8.65089452175167,5715.25686943506
5,0,0,30,"Northeast",0,1,0,0,7.86753790922848,2611.12883130041,7.84358527047388,2549.32850084905
7,1,0,17,"Southeast",0,0,0,0,8.54432030777047,5137.49203156891,7.58612765697571,1970.66761852999
9,1,0,11,"Southeast",0,0,0,0,9.07048842056424,8694.8695218601,7.75438387649033,2331.77224239735
13,1,1,16,"Southeast",0,0,0,0,9.07632332276201,8745.75153657121,9.22602181383535,10158.0504089376
8,1,0,19,"Southeast",0,0,0,0,8.45635479632541,4704.87646858111,8.1882795877544,3598.52596977203
6,1,1,17,"Northeast",0,1,0,0,8.35831662522578,4265.50827028799,8.06222513457353,3172.34117271574
12,0,0,18,"South",0,0,1,0,9.12872120759831,9216.22878693059,7.92789503826573,2773.58237076296
11,1,0,15,"Southeast",0,0,0,0,9.46952421546191,12958.7202055949,7.69904431838478,2206.23852246247
5,0,1,19,"South",0,0,1,0,8.35651290201077,4257.82140856659,8.07958740449929,3227.90114436702
17,1,1,14,"Southeast",0,0,0,0,9.81284667239636,18266.9130514731,9.68376594957098,16054.8449583741
15,0,0,13,"Northeast",0,1,0,0,9.15573698265242,9468.60608518974,8.42340140825959,4552.36159088883
5,0,0,0,"Northeast",0,1,0,0,7.8208698914303,2492.07229776393,7.35076376891715,1557.38555638781
17,1,1,27,"Northeast",0,1,0,0,9.94281557892903,20802.2322351561,11.0056140039412,60211.2206787661
4,0,0,9,"North",1,0,0,0,7.21690795482018,1362.27034039289,6.13735767565149,462.829009366782
10,0,1,23,"North",1,0,0,0,8.66853311459111,5816.96027398322,9.03452783840422,8387.7521079187
6,1,1,9,"Southeast",0,0,0,0,8.6550002981458,5738.7706743568,7.33470869490607,1532.5812661788
8,0,1,28,"Northeast",0,1,0,0,8.16568048144765,3518.1145344006,9.63754044385852,15329.5933310415
8,1,1,6,"Southeast",0,0,0,0,9.05799300158289,8586.89945463631,8.45748714207124,4710.20703288629
11,0,0,10,"Northeast",0,1,0,0,8.55036998322545,5168.66639331995,7.99368640450268,2962.19671198888
6,1,0,14,"Southeast",0,0,0,0,7.85957637455911,2590.42277395333,8.67281574819029,5841.92560402098
4,0,0,15,"South",0,0,1,0,7.70982755902886,2230.15765447417,6.41067199059975,608.302317185235
9,0,0,22,"North",1,0,0,0,8.55811855172485,5208.87172463948,9.28805700020969,10808.1634243524
7,0,0,31,"Southeast",0,0,0,0,7.8877378304826,2664.40975157152,8.60995987349184,5486.02853821492
10,1,1,23,"Northeast",0,1,0,0,8.10331253300986,3305.39920440067,9.88598020458377,19652.9003041957
